name,latitude_deg,longitude_deg
Oberpfaffenhofen Airport,48.081402,11.2831
Bodensee Airport Friedrichshafen,47.671299,9.51149
Bamberg-Breitenau Airfield,49.920403,10.914233
Bayreuth Airport,49.985001,11.64
Hof-Plauen Airport,50.288544,11.852876
Karlsruhe Baden-Baden Airport,48.7794,8.0805
Donaueschingen-Villingen Airfield,47.973331,8.522222
Lahr Airport,48.369301,7.82772
Mengen-Hohentengen Airfield,48.05389,9.372778
Adolf Würth Airport,49.118332,9.783889
Zerbst Airfield,52.000832,12.148611
Braunschweig-Wolfsburg Airport,52.319199,10.5561
Kassel Airport,51.418395,9.391638
Westerland Sylt Airport,54.9132,8.34047
Ämari Air Base,59.259599,24.204799
Kärdla Airport,58.99079895019531,22.830699920654297
Kuressaare Airport,58.22990036010742,22.50950050354004
Pärnu Airport,58.41899871826172,24.47279930114746
Berenice International Airport / Banas Cape Air Base,23.980437,35.460277
Lennart Meri Tallinn Airport,59.413246,24.83264
Tartu Airport,58.307438,26.686473
Enontekio Airport,68.362602233887,23.424299240112
Halli Airport,61.856039,24.786686
Helsinki Vantaa Airport,60.318363,24.963341
Kitee Airport,62.1661,30.073601
Ivalo Airport,68.6073,27.4053
Joensuu Airport,62.658815,29.619398
Jyväskylä Airport,62.399502,25.678301
Kauhava Airfield,63.127102,23.051399
Kemi-Tornio Airport,65.778701782227,24.582099914551
Kajaani Airport,64.2855,27.6924
Kauhajoki Airfield,62.463212,22.390817
Kokkola-Pietarsaari Airport,63.721199,23.143101
Kuusamo Airport,65.987602,29.239401
Kittilä International Airport,67.700996,24.8468
Kuopio Airport,63.007099,27.7978
Lappeenranta Airport,61.044601,28.144743
Mariehamn Airport,60.1222,19.898199
Mikkeli Airport,61.6866,27.201799
Oulu Airport,64.930099,25.354601
Pori Airport,61.4617,21.799999
Helsinki East-Redstone Aerodrome,60.479167,26.593889
Rovaniemi Airport,66.563327,25.829751
Savonlinna Airport,61.9431,28.945101
Seinäjoki Airport,62.692101,22.8323
Sodankyla Airport,67.3949966431,26.6191005707
Tampere-Pirkkala Airport,61.414101,23.604401
Turku Airport,60.514099,22.2628
Utti Air Base,60.8964,26.9384
Vaasa Airport,63.05023,21.762543
Varkaus Airport,62.171101,27.868601
Ylivieska Airfield,64.054722,24.725278
Bilbeis 2 Airfield,30.42060089111328,31.67889976501465
Belfast International Airport,54.6575012207,-6.2158298492399995
Enniskillen/St Angelo Airport,54.398274,-7.651179
George Best Belfast City Airport,54.618099,-5.8725
City of Derry Airport,55.042801,-7.16111
Birmingham Airport,52.453899,-1.74803
Coventry Airport,52.369701,-1.47972
Gloucestershire Airport,51.894199,-2.16722
Nottingham City Airport,52.919998,-1.07917
Manchester Airport,53.349375,-2.279521
Royal Marines Base Chivenor,51.0872,-4.15034
MoD Boscombe Down,51.152199,-1.74741
RNAS Culdrose,50.08610153198242,-5.255710124969482
MOD St Athan,51.405229,-3.433254
RNAS Yeovilton,51.009399,-2.63882
Campbeltown Airport,55.437199,-5.68639
Eday Airport,59.19060134887695,-2.7722198963165283
Haverfordwest Airport,51.833099365234375,-4.9611101150512695
Cardiff International Airport,51.396702,-3.34333
Swansea Airport,51.601366,-4.071006
Bristol Airport,51.382326,-2.716453
Liverpool John Lennon Airport,53.334863,-2.849637
London Luton Airport,51.874699,-0.368333
Bournemouth Airport,50.780483,-1.839576
Southampton Airport,50.950298,-1.3568
Lasham Airfield,51.18744,-1.031663
Cornwall Airport Newquay,50.440601,-4.99541
Alderney Airport,49.706104,-2.21472
Guernsey Airport,49.435001,-2.60197
Jersey Airport,49.207901,-2.19551
Brighton City Airport,50.835602,-0.297222
London Biggin Hill Airport,51.33079910279999,0.0324999988079
London Gatwick Airport,51.148744,-0.185739
London City Airport,51.505299,0.055278
Farnborough Airport,51.275799,-0.776333
Blackbushe Airport,51.323898,-0.8475
London Heathrow Airport,51.470748,-0.459909
London Southend Airport,51.570562,0.693627
Lydd London Ashford Airport,50.956246,0.939074
Carlisle Lake District Airport,54.9375,-2.80917
Blackpool Airport,53.771702,-3.02861
Humberside Airport,53.576152,-0.34954
Barrow Walney Island Airport,54.1286111,-3.2675
Leeds Bradford Airport,53.865898,-1.66057
Warton Aerodrome,53.745098,-2.88306
Hawarden Airport,53.178101,-2.97778
Isle of Man Airport,54.083081,-4.623871
Newcastle International Airport,55.037958,-1.689577
Teesside International Airport,54.509201,-1.42941
East Midlands Airport,52.8311,-1.32806
RAF Spadeadam,55.0499992371,-2.54999995232
RAF Shawbury,52.798199,-2.66804
Anglesey Airport,53.2481,-4.53534
Kirkwall Airport,58.957903,-2.905077
Sumburgh Airport,59.878899,-1.29556
Wick John O'Groats Airport,58.4589,-3.09306
Aberdeen International Airport,57.2019,-2.19778
Inverness Airport,57.5425,-4.0475
Glasgow Airport,55.871899,-4.43306
Edinburgh Airport,55.950145,-3.372288
Islay Airport,55.682708,-6.257525
Glasgow Prestwick Airport,55.501499,-4.577182
Benbecula Airport,57.481098,-7.36278
Dundee Airport,56.452499,-3.02583
Stornoway Airport,58.215599,-6.33111
Barra Airport,57.0228,-7.44306
Tiree Airport,56.499199,-6.86917
Leuchars Station Airfield,56.37398,-2.868862
RAF Lossiemouth,57.7052,-3.33917
Cambridge City Airport,52.205002,0.175
Norwich Airport,52.6758,1.28278
London Stansted Airport,51.884998,0.235
Cranfield Airport,52.072201,-0.616667
Exeter International Airport,50.734261,-3.413984
London Oxford Airport,51.836899,-1.32
RAF Benson,51.614366,-1.095991
RAF Lakenheath,52.40954,0.561161
RAF Mildenhall,52.3619,0.486406
Wattisham Airfield,52.127451,0.956189
RAF Fairford,51.683568,-1.789172
RAF Brize Norton,51.75,-1.58362
RAF Odiham,51.2341,-0.942825
RAF Cosford,52.640524,-2.305326
RAF Northolt,51.553001,-0.418167
RAF Coningsby,53.092999,-0.166014
RAF Leeming,54.297191,-1.538944
Leeds East Airport,53.834747,-1.194678
RAF Honington,52.342602,0.772939
RAF Wittering,52.612598,-0.476453
RAF Waddington,53.166199,-0.523811
RAF Topcliffe,54.204116,-1.380265
RAF Cranwell,53.0303,-0.483242
RAF Barkston Heath,52.960616,-0.559428
RAF Marham,52.648395,0.550692
Mount Pleasant Airport / RAF Mount Pleasant,-51.822642,-58.445777
Amsterdam Airport Schiphol,52.308601,4.76389
Kempen Airport Budel,51.255299,5.60139
Maastricht Aachen Airport,50.911087,5.769401
Deelen Air Base,52.0606,5.87306
Eindhoven Airport,51.4500999451,5.37452983856
Groningen Airport Eelde,53.119107,6.577652
Gilze Rijen Air Base,51.567402,4.93183
De Kooy Airfield / Den Helder Naval Air Station,52.923401,4.78062
Lelystad Airport,52.453188,5.514622
Leeuwarden Air Base,53.228599548339844,5.760560035705566
Rotterdam The Hague Airport,51.956902,4.43722
Twente Airport,52.275833,6.889167
Volkel Air Base,51.657222,5.707778
Woensdrecht Air Base,51.4491,4.34203
Cork International Airport,51.841301,-8.49111
Donegal Airport,55.0442008972168,-8.340999603271484
Dublin Airport,53.428713,-6.262121
Ireland West Airport Knock,53.910439,-8.817002
Kerry Airport,52.180901,-9.52378
Casement Air Base,53.301700592,-6.451330184940001
Shannon Airport,52.702,-8.92482
Sligo Airport,54.280200958252,-8.5992097854614
Waterford Airport,52.187199,-7.08696
Weston Airport,53.351622,-6.490357
Aarhus Airport,56.303331,10.618286
Billund Airport,55.740335,9.157019
Copenhagen Kastrup Airport,55.617900848389,12.656000137329
Esbjerg Airport,55.525902,8.5534
Midtjyllands Airport / Air Base Karup,56.297139,9.104311
Lolland Falster Maribo Airport,54.699447,11.438163
Odense Hans Christian Andersen Airport,55.475307,10.327206
Copenhagen Roskilde Airport,55.585602,12.1314
Bornholm Airport,55.063301,14.7596
Sønderborg Airport,54.96440124511719,9.791729927062988
Sindal Airport,57.503502,10.2294
Skrydstrup Air Base,55.221048,9.26702
Skive Airport,56.550201,9.17298
Thisted Airport,57.068802,8.70522
Kolding Vamdrup Airfield,55.436298,9.33092
Vágar Airport,62.063256,-7.275782
Stauning Vestjylland  Airport,55.990101,8.35391
Aalborg Airport,57.094763,9.84993
Luxembourg-Findel International Airport,49.626845,6.212134
Ålesund Airport,62.560443,6.110845
"Andøya Airport, Andenes",69.295193,16.139379
Alta Airport,69.976097,23.3717
"Brønnøysund Airport, Brønnøy",65.461098,12.2175
Bodø Airport,67.269203,14.3653
"Bergen Airport, Flesland",60.2934,5.21814
Båtsfjord Airport,70.60025,29.692612
Berlevåg Airport,70.871517,29.034097
Kristiansand Airport,58.204201,8.08537
Bardufoss Airport,69.055801,18.5404
Harstad/Narvik Airport,68.491302,16.678101
Florø Airport,61.583599090576,5.0247201919556
Oslo-Gardermoen International Airport,60.193901,11.1004
"Haugesund Airport, Karmøy",59.345299,5.20836
Hammerfest Airport,70.679703,23.6686
"Honningsvåg Airport, Valan",71.009697,25.983601
"Kristiansund Airport, Kvernberget",63.111801,7.82452
"Kirkenes Airport, Høybuktmoen",69.7258,29.8913
Leknes Airport,68.152496337891,13.609399795532
Mehamn Airport,71.029701,27.8267
"Molde Airport, Årø",62.744701,7.2625
"Mosjøen Airport, Kjærstad",65.783997,13.2149
"Lakselv Airport, Banak",70.068802,24.973499
Notodden Airport,59.565071,9.213152
Ørland Airport,63.69889831542969,9.604000091552734
"Ørsta-Volda Airport, Hovden",62.180000305176,6.0741000175476
"Mo i Rana Airport, Røssvoll",66.363899230957,14.301400184631
"Rørvik Airport, Ryum",64.838302612305,11.14610004425
Røros Airport,62.578399658203,11.342300415039
"Moss Airport, Rygge",59.378817,10.785439
Svalbard Airport,78.246101,15.4656
"Svolvær Airport, Helle",68.243301,14.6692
"Stokmarknes Airport, Skagen",68.578827,15.033417
Skien Airport,59.185001,9.56694
"Stord Airport, Sørstokken",59.791901,5.34085
Sørkjosen Airport,69.786797,20.9594
"Vardø Airport, Svartnes",70.3554,31.044901
"Sandnessjøen Airport, Stokka",65.956802,12.4689
Tromsø Airport,69.683296,18.9189
"Sandefjord Airport, Torp",59.186699,10.2586
"Trondheim Airport, Værnes",63.457802,10.924
Vadsø Airport,70.0653,29.8447
"Stavanger Airport, Sola",58.876701,5.63778
Ignacy Jan Paderewski Bydgoszcz Airport,53.096802,17.977699
Cewice Naval Air Base,54.416525,17.765734
Deblin Military Air Base,51.551021,21.892322
Gdańsk Lech Wałęsa Airport,54.377602,18.4662
Inowroclaw Military Air Base,52.829399,18.330601
Kraków John Paul II International Airport,50.077702,19.7848
Krzesiny Military Air Base,52.331699,16.9664
Katowice Wojciech Korfanty International Airport,50.476015,19.080705
Lublin Airport,51.240157,22.713461
Łask Air Base,51.551701,19.1791
Łódź Władysław Reymont Airport,51.721901,19.3981
Leźnica Wielka Air Base,52.004945,19.143792
Malbork Królewo Air Base,54.026598,19.135718
Miroslawiec Military Air Base,53.3951,16.0828
Minsk Mazowiecki Military Air Base,52.1954994202,21.6558990479
Warsaw Modlin Airport,52.451099,20.6518
Poznań-Ławica Airport,52.421598,16.823359
Powidz Military Air Base,52.380087,17.853155
Warsaw Radom Airport,51.38937,21.214742
Rzeszów-Jasionka Airport,50.109791,22.024155
Solidarity Szczecin–Goleniów Airport,53.584702,14.9022
Swidwin Military Air Base,53.7906,15.8263
Olsztyn-Mazury Airport,53.481899,20.9377
Tomaszów Mazowiecki Military Air Base,51.5844,20.097799
Warsaw Chopin Airport,52.165699,20.9671
Copernicus Wrocław Airport,51.103719,16.882096
Zielona Góra-Babimost Airport,52.1385,15.7986
Folgueroles Airfield,41.9527,2.3072
Malmen Air Base,58.397666,15.522422
Ronneby Airport,56.266701,15.265
Råda Air Base,58.4981,13.0532
Göteborg Landvetter Airport,57.6628,12.2798
Jönköping Airport,57.757598876953125,14.068699836730957
Säve Airport,57.7747,11.8704
Skövde Airport,58.456402,13.9727
Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028809
Såtenäs Air Base,58.426399,12.7144
Karlskoga Airport,59.345901,14.4959
Mora Airport,60.957901,14.5114
Stockholm Skavsta Airport,58.789656,16.911479
Scandinavian Mountains Airport,61.16508,12.83352
Kristianstad Airport,55.9217,14.0855
Kalmar Airport,56.685501,16.2876
Malmö Sturup Airport,55.535564,13.376327
Halmstad Airport,56.69110107421875,12.820199966430664
Växjö Kronoberg Airport,56.929100036621094,14.727999687194824
Gällivare Airport,67.13240051269531,20.814599990844727
Kramfors-Sollefteå Höga Kusten Airport,63.048599,17.7689
Lycksele Airport,64.548302,18.7162
Sundsvall-Härnösand Airport,62.528099060058594,17.443899154663086
Örnsköldsvik Airport,63.40829849243164,18.989999771118164
Kiruna Airport,67.821999,20.3368
Skellefteå Airport,64.62480163574219,21.076900482177734
Umeå Airport,63.791801,20.282801
Vilhelmina South Lapland Airport,64.579102,16.833599
Arvidsjaur Airport,65.59030151367188,19.28190040588379
Söderhamn Airport,61.261501,17.0991
Åre Östersund Airport,63.193546,14.504168
Örebro Airport,59.22370147705078,15.038000106811523
Karlstad Airport,59.444698,13.3374
Stockholm Västerås Airport,59.589401,16.6336
Luleå Airport,65.5438,22.122
Stockholm-Arlanda Airport,59.64849,17.928829
Stockholm-Bromma Airport,59.354401,17.9417
Dala Airport,60.422001,15.5152
Gävle Sandviken Airport,60.5933,16.951401
Linköping City Airport,58.404909,15.684499
Norrköping Airport,58.586299896240234,16.250600814819336
Torsby Airport,60.1576,12.9913
Eskilstuna Airport,59.351101,16.708401
Visby Airport,57.6628,18.346201
Ängelholm-Helsingborg Airport,56.29610061645508,12.847100257873535
Ljungbyhed Airfield,56.082802,13.2125
Storuman Airport,64.960899,17.6966
Spangdahlem Air Base,49.976507,6.698413
Ramstein Air Base,49.436901,7.60028
Bückeburg Air Base,52.2785,9.08217
Celle Army Airfield,52.591202,10.0221
Fritzlar Army Airfield,51.1146,9.286
Laupheim Air Base,48.220299,9.91002
Niederstetten Army Air Base,49.39162,9.956747
Faßberg Air Base,52.919399,10.185827
Grafenwöhr Army Air Field,49.6987,11.9402
Hohenfels Army Airfield,49.216541,11.836064
Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,53.767689,8.659201
Diepholz Air Base,52.585556,8.342222
Geilenkirchen Air Base,50.9608,6.04242
Hohn Air Base,54.312199,9.53817
Rostock-Laage Airport,53.918201,12.2783
Nörvenich Air Base,50.8312,6.65817
Schleswig Air Base,54.459301,9.51633
Wittmundhafen Air Base,53.547798,7.66733
Wunstorf Air Base,52.457298,9.42717
Wiesbaden Army Airfield,50.049800872802734,8.325400352478027
Büchel Air Base,50.173801,7.06333
Holzdorf Air Base,51.767799,13.1677
Ingolstadt Manching Airport,48.7156982421875,11.534000396728516
Lechfeld Air Base,48.185504,10.8612
Neuburg Air Base,48.710999,11.2115
Jēkabpils Air Base,56.534698,25.8925
Liepāja International Airport,56.517502,21.096901
Riga International Airport,56.920752,23.970711
Jūrmala Airport,56.9422,23.2239
Kaunas International Airport,54.963965,24.08582
Kėdainiai Air Base,55.31169891357422,23.95639991760254
Palanga International Airport,55.973202,21.093901
Panevėžys Air Base,55.729400634765625,24.460800170898438
Šiauliai International Airport,55.89390182495117,23.395000457763672
Barysiai Airfield,56.070599,23.5581
Vilnius International Airport,54.634102,25.285801
Alexander Bay Airport,-28.575001,16.5333
Aggeneys Airport,-29.281799,18.8139
Bisho Airport,-32.897099,27.2791
Bram Fischer International Airport,-29.092699,26.302401
Barberton Airport,-25.717147,30.974974
Cape Town International Airport,-33.97403,18.604333
King Phalo Airport,-33.035599,27.825899
Ermelo Airport,-26.4956,29.979799
Ficksburg Sentraoes Airport,-28.82309913635254,27.908899307250977
Grand Central Airport,-25.986299514799995,28.1401004791
George Airport,-34.0056,22.378902
Rand Airport,-26.2425,28.151199
Harrismith Airport,-28.2351,29.106199
Eastgate Airport / Air Force Base Hoedspruit,-24.361864,31.052921
P C Pelser Airport,-26.871099,26.718
Kimberley Airport,-28.805401,24.764872
Kruger Mpumalanga International Airport,-25.383327,31.105325
Johan Pienaar Airport,-27.45669937133789,23.411399841308594
Kleinsee Airport,-29.6884002686,17.093999862700002
Lanseria International Airport,-25.938964,27.926642
Lime Acres Finsch Mine Airport,-28.36009979248047,23.43910026550293
King Shaka International Airport,-29.6144444444,31.1197222222
Langebaanweg Airport,-32.968898773199996,18.1602993011
Ladysmith Airport,-28.5816993713,29.749700546299998
Malamala Airport,-24.816866,31.544085
Margate Airport,-30.8574008942,30.343000412
Mmabatho International Airport,-25.798400878900004,25.548000335699996
Morningside Farm Airport,-25.7045001984,26.9090003967
Mkuze Airport,-27.626100540161133,32.0443000793457
Newcastle Airport,-27.7705993652,29.976900100699996
Oudtshoorn Airport,-33.6069984436,22.188999176
O.R. Tambo International Airport,-26.140081,28.246801
Chief Dawid Stuurman International Airport,-33.989715,25.617353
Plettenberg Bay Airport,-34.08816,23.328723
Hendrik Van Eck Airport,-23.937200546299998,31.1553993225
Pietersburg Municipal Airport,-23.9261,29.4844
Port St Johns Airport,-31.60612,29.52175
Pietermaritzburg Airport,-29.649000167799997,30.3987007141
Pilanesberg International Airport,-25.333799,27.173401
Polokwane International Airport,-23.845269,29.458615
Potchefstroom Airport,-26.670999527,27.0818996429
Queenstown Airport,-31.92020034790039,26.882200241088867
Richards Bay Airport,-28.740999221800003,32.0920982361
Rustenburg Airport,-25.6443,27.271099
Robertson Airport,-33.812199,19.9028
Springbok Airport,-29.689300537109375,17.939599990844727
Secunda Airport,-26.52409935,29.170099258399997
Saldanha/Vredenburg Airport,-32.9641,17.969299
Swartkop Air Force Base,-25.8097,28.1646
Sishen Airport,-27.6486,22.9993
Skukuza Airport,-24.96085,31.588587
Tzaneen Airport,-23.8244,30.3293
Prince Mangosuthu Buthelezi Airport,-28.3206005096,31.4165000916
